,loan_amnt,installment,annual_inc,result
24150,11500.0,139.06,70221.0,0
24151,14500.0,305.38,80263.0,0
24152,6000.0,193.58,59760.0,0
24153,9000.0,215.06,80000.0,0
24154,7000.0,238.3,21000.0,0
24155,4500.0,142.85,63000.0,0
24156,6400.0,195.2,60000.0,0
24157,10500.0,340.59,44640.0,0
24158,10000.0,333.25,140004.0,1
24159,6000.0,193.58,52000.0,0
24160,8000.0,246.69,87996.0,0
24161,10500.0,224.96,105000.0,0
24162,12000.0,160.6,87350.0,0
24163,14000.0,469.09,70000.0,0
24164,15250.0,382.54,43900.0,0
24165,5000.0,154.18,24414.0,0
24166,18000.0,571.4,43200.0,0
24167,20000.0,260.82,170000.0,0
24168,6000.0,134.17,45000.0,1
24169,18000.0,217.9,55000.0,0
24170,15000.0,507.95,118812.0,0
24171,9600.0,309.72,60000.0,0
24172,6000.0,115.42,63600.0,0
24173,2400.0,77.02,42000.0,0
24174,18250.0,468.81,59000.0,0
24175,3000.0,71.11,20400.0,1
24176,4800.0,115.64,54996.0,0
24177,24000.0,526.95,50000.0,1
24178,19000.0,372.12,30000.0,0
24179,13000.0,421.68,37000.0,0
24180,15250.0,258.24,24000.0,1
24181,20000.0,424.85,79600.0,0
24182,4200.0,89.22,10800.0,0
24183,3000.0,95.75,38400.0,0
24184,5000.0,172.01,37000.0,0
24185,12000.0,248.41,72000.0,1
24186,10000.0,207.01,65000.0,0
24187,5000.0,167.54,30000.0,0
24188,2000.0,67.73,79000.0,1
24189,13000.0,344.64,42000.0,0
24190,4000.0,135.46,62400.0,1
24191,7800.0,151.42,71004.0,0
24192,24000.0,295.4,65000.0,0
24193,15600.0,385.11,45000.0,0
24194,4600.0,153.3,35880.0,0
24195,22750.0,589.03,68000.0,1
24196,9250.0,194.82,24960.0,0
24197,3000.0,95.24,39828.0,0
24198,2400.0,76.19,32280.0,0
24199,4000.0,84.25,81000.0,1
24200,25000.0,810.92,267000.0,0
24201,15000.0,460.01,50000.0,0
24202,14000.0,177.25,40000.0,0
24203,5000.0,160.45,65000.0,0
24204,7000.0,237.04,62589.0,0
24205,2500.0,77.09,29004.0,0
24206,15325.0,300.14,70000.0,0
24207,6000.0,202.11,100000.0,0
24208,4000.0,137.61,105000.0,1
24209,20000.0,461.0,76200.0,0
24210,24000.0,509.82,200000.0,1
24211,6000.0,193.58,111280.0,0
24212,3000.0,101.59,225000.0,0
24213,15000.0,358.43,40000.0,0
24214,18000.0,612.76,98260.0,1
24215,10000.0,324.37,87000.0,0
24216,19750.0,668.79,45000.0,0
24217,22000.0,674.68,85000.0,0
24218,10000.0,235.08,36000.0,1
24219,14000.0,454.12,150000.0,0
24220,20000.0,258.84,210000.0,0
24221,5000.0,151.64,98000.0,0
24222,20000.0,501.69,115000.0,0
24223,17000.0,358.03,120000.0,0
24224,17000.0,539.65,70000.0,0
24225,25000.0,531.06,80000.0,0
24226,8400.0,282.95,152004.0,1
24227,15000.0,462.54,60000.0,0
24228,1000.0,30.33,38400.0,0
24229,22000.0,569.61,48000.0,1
24230,15250.0,535.77,50000.0,0
24231,10000.0,306.68,98000.0,0
24232,15000.0,364.38,53040.0,1
24233,25000.0,597.38,1200000.0,0
24234,9000.0,306.38,39000.0,1
24235,20000.0,414.01,100000.0,0
24236,6000.0,206.41,48000.0,0
24237,14000.0,431.71,84996.0,0
24238,15000.0,518.74,61000.0,0
24239,20000.0,688.03,104000.0,0
24240,2500.0,83.77,70082.64,0
24241,1125.0,34.12,37000.0,0
24242,8700.0,289.93,25200.0,1
24243,24000.0,865.26,53000.0,1
24244,8000.0,246.69,64000.0,0
24245,5000.0,152.5,58296.0,0
24246,4200.0,134.05,84000.0,0
24247,6000.0,141.05,63450.0,0
24248,14000.0,444.42,51996.0,0
24249,14400.0,375.85,44000.0,1
24250,16000.0,541.81,75000.0,0
24251,8000.0,155.3,69996.0,1
24252,10400.0,355.91,50000.0,0
24253,3250.0,64.22,35000.0,1
24254,24250.0,479.16,75000.0,0
24255,12000.0,296.24,51996.0,0
24256,7800.0,165.69,64000.0,0
24257,11050.0,338.88,58000.0,0
24258,15800.0,312.19,49500.0,0
24259,20000.0,395.18,46000.0,0
24260,15000.0,361.36,50500.0,0
24261,8000.0,156.68,30000.0,1
24262,6000.0,183.0,56000.0,0
24263,20000.0,421.22,105000.0,0
24264,6200.0,189.1,12000.0,0
24265,9600.0,188.02,59004.0,0
24266,25000.0,855.54,69000.0,0
24267,24250.0,510.72,65004.0,1
24268,20000.0,391.7,112557.0,0
24269,2500.0,84.66,45600.0,0
24270,10000.0,342.22,50000.0,1
24271,24000.0,505.46,55000.0,0
24272,10000.0,246.87,42504.0,1
24273,19000.0,375.42,30000.0,0
24274,3150.0,95.53,42000.0,0
24275,5000.0,151.64,65000.0,0
24276,15000.0,460.01,94000.0,0
24277,16500.0,323.16,36566.4,1
24278,12000.0,363.93,62000.0,0
24279,24000.0,821.32,72800.0,0
24280,4200.0,146.01,22560.0,1
24281,10000.0,303.27,50000.0,0
24282,25000.0,535.62,80000.0,0
24283,7750.0,149.08,45444.0,1
24284,10000.0,207.01,58000.0,0
24285,3700.0,118.73,25200.0,0
24286,10000.0,317.44,54000.0,0
24287,5000.0,112.77,50000.0,0
24288,4800.0,154.03,48000.0,0
24289,20000.0,424.85,70000.0,0
24290,12000.0,282.09,31000.0,1
24291,12500.0,242.65,60000.0,0
24292,4800.0,102.84,30000.0,0
24293,4500.0,143.63,45000.0,0
24294,25000.0,920.08,92000.0,0
24295,7200.0,142.27,24000.0,0
24296,9000.0,277.53,36000.0,1
24297,6000.0,181.97,50000.0,0
24298,10000.0,324.37,50000.0,1
24299,8500.0,180.56,25000.0,0
24300,3250.0,100.22,17004.0,0
24301,20000.0,391.7,97000.0,0
24302,9000.0,271.44,82000.0,0
24303,2650.0,56.3,29700.0,0
24304,25000.0,864.56,70000.0,0
24305,9600.0,238.9,26000.0,1
24306,8800.0,268.4,50000.0,0
24307,5000.0,97.93,27096.0,0
24308,24000.0,611.67,51000.0,0
24309,10000.0,248.85,70000.0,0
24310,7200.0,151.64,65000.0,0
24311,8500.0,274.24,49344.0,0
24312,12000.0,268.34,45000.0,0
24313,20000.0,421.22,96000.0,1
24314,10000.0,194.12,48000.0,0
24315,11200.0,267.63,81000.0,0
24316,11200.0,219.36,88000.0,0
24317,4000.0,136.17,26400.0,0
24318,25000.0,802.23,102000.0,0
24319,12000.0,365.99,60000.0,0
24320,16800.0,353.82,38368.0,0
24321,4800.0,153.2,60000.0,0
24322,12250.0,395.22,43200.0,0
24323,4000.0,135.46,125000.0,0
24324,5000.0,112.77,50000.0,0
24325,15000.0,454.91,86000.0,0
24326,7800.0,183.36,37000.0,0
24327,12000.0,414.99,52000.0,0
24328,11200.0,221.3,130000.0,0
24329,11200.0,252.61,50000.0,0
24330,20000.0,395.18,45084.0,0
24331,10000.0,235.08,159996.0,0
24332,5000.0,162.19,42100.0,0
24333,4750.0,160.85,52250.0,0
24334,10000.0,306.68,55812.0,0
24335,24000.0,774.3,72000.0,0
24336,12250.0,237.8,35000.0,0
24337,20000.0,709.98,43212.0,0
24338,4500.0,87.36,70000.0,0
24339,20000.0,424.85,65000.0,0
24340,5000.0,120.46,34800.0,0
24341,4800.0,161.69,122000.0,0
24342,16000.0,316.15,100000.0,0
24343,10000.0,223.61,38400.0,0
24344,9600.0,330.26,52000.0,0
24345,9000.0,272.95,108000.0,0
24346,11200.0,215.44,80000.0,0
24347,4200.0,93.92,43000.0,0
24348,6000.0,128.55,50000.0,1
24349,12000.0,389.24,110004.0,0
24350,20000.0,373.9,140000.0,0
24351,16000.0,547.55,91000.0,0
24352,25000.0,535.62,50000.0,0
24353,18000.0,372.61,32000.0,0
24354,5000.0,166.63,52000.0,0
24355,6500.0,197.13,66000.0,1
24356,4200.0,139.97,30000.0,0
24357,6000.0,128.55,32100.0,1
24358,22000.0,698.37,140000.0,0
24359,7500.0,264.87,55200.0,0
24360,22750.0,353.16,115000.0,0
24361,12000.0,389.24,24000.0,0
24362,20000.0,616.72,100000.0,0
24363,1600.0,53.62,62100.0,0
24364,14000.0,429.35,50000.0,0
24365,12000.0,363.93,125000.0,0
24366,8000.0,241.28,53000.0,0
24367,10000.0,340.42,21000.0,0
24368,10000.0,322.63,125000.0,0
24369,6000.0,191.5,60000.0,0
24370,20000.0,616.72,60000.0,0
24371,6000.0,117.51,70000.0,1
24372,10000.0,342.22,75000.0,1
24373,16000.0,360.87,55000.0,1
24374,3275.0,103.97,35820.0,0
24375,7500.0,252.64,30000.0,0
24376,16000.0,485.24,95004.0,0
24377,20000.0,428.5,55000.0,0
24378,1000.0,32.09,45600.0,0
24379,5000.0,161.32,250000.0,0
24380,25000.0,567.18,171996.0,0
24381,6000.0,191.5,24996.0,0
24382,15000.0,462.54,52000.0,0
24383,17000.0,524.22,60000.0,0
24384,11000.0,351.08,45000.0,0
24385,7500.0,231.27,21000.0,0
24386,5000.0,122.45,30000.0,0
24387,9600.0,186.36,40000.0,0
24388,6000.0,193.58,105000.0,0
24389,1000.0,32.44,35000.0,0
24390,10000.0,197.59,31800.0,0
24391,18000.0,545.89,41760.0,0
24392,8000.0,197.49,20400.0,1
24393,9000.0,192.83,43200.0,0
24394,17000.0,524.22,62000.0,0
24395,7000.0,224.63,30000.0,1
24396,10000.0,306.68,75000.0,0
24397,12000.0,252.73,72000.0,0
24398,18000.0,458.75,60008.0,0
24399,2400.0,73.61,42000.0,0
24400,1000.0,35.5,14400.0,1
24401,16000.0,310.6,67000.0,0
24402,10000.0,238.96,114000.0,0
24403,23000.0,454.46,55000.0,0
24404,25000.0,882.89,95000.0,0
24405,3000.0,99.98,26880.0,0
24406,8000.0,244.0,112000.0,0
24407,10000.0,308.36,28000.0,0
24408,12500.0,383.35,114996.0,0
24409,1400.0,27.67,32000.0,0
24410,20000.0,616.72,86250.0,0
24411,7000.0,147.43,19200.0,1
24412,1500.0,47.88,12996.0,0
24413,10000.0,320.9,78720.0,0
24414,5000.0,98.8,72000.0,0
24415,8000.0,259.5,86502.0,0
24416,10800.0,346.57,75000.0,0
24417,17100.0,366.37,75000.0,1
24418,10000.0,237.01,32000.0,0
24419,25000.0,806.57,360000.0,0
24420,16000.0,316.15,47500.0,1
24421,4800.0,154.03,90000.0,0
24422,15000.0,379.28,175000.0,0
24423,12000.0,368.01,70000.0,0
24424,18000.0,430.12,62000.0,1
24425,6500.0,222.44,25000.0,0
24426,18000.0,355.66,75000.0,0
24427,25000.0,860.04,186996.0,0
24428,9600.0,229.4,63400.0,0
24429,25000.0,810.92,110000.0,0
24430,15000.0,296.39,90000.0,0
24431,12025.0,257.64,105997.0,0
24432,7000.0,234.55,75000.0,0
24433,21500.0,662.98,82000.0,1
24434,13000.0,394.25,96996.0,0
24435,5000.0,97.06,20004.0,0
24436,10000.0,338.63,131040.0,0
24437,4200.0,102.03,48000.0,0
24438,12000.0,385.07,65061.0,0
24439,1900.0,57.63,31200.0,0
24440,20000.0,702.65,80004.0,0
24441,10000.0,320.9,25000.0,0
24442,9250.0,283.68,25716.0,0
24443,7500.0,227.46,40000.0,0
24444,14400.0,462.09,43000.0,0
24445,18000.0,606.32,250000.0,0
24446,20000.0,424.85,180000.0,0
24447,4375.0,145.8,42500.0,0
24448,5000.0,103.51,87054.72,0
24449,2000.0,63.84,126500.0,0
24450,7000.0,239.55,55000.0,0
24451,5700.0,173.85,38400.0,0
24452,8000.0,155.3,53400.0,0
24453,15000.0,370.3,95000.0,0
24454,9000.0,277.53,33600.0,0
24455,6300.0,123.39,30096.0,1
24456,25000.0,535.62,86800.0,0
24457,20000.0,677.26,87600.0,0
24458,10000.0,338.63,65000.0,0
24459,10000.0,207.01,50024.0,0
24460,22000.0,538.75,75600.0,0
24461,12000.0,237.11,56160.0,0
24462,20000.0,395.18,127000.0,0
24463,6500.0,207.46,38400.0,0
24464,20000.0,613.35,106300.0,0
24465,20000.0,638.33,135000.0,0
24466,12000.0,421.59,85000.0,0
24467,5000.0,168.43,42500.0,0
24468,8950.0,272.97,34600.0,0
24469,21600.0,447.13,85000.0,0
24470,25000.0,860.04,190000.0,1
24471,7000.0,215.86,36000.0,0
24472,12000.0,232.95,74560.0,0
24473,8000.0,197.49,28800.0,0
24474,11400.0,351.53,35000.0,1
24475,20000.0,680.84,110000.0,0
24476,9050.0,272.95,108000.0,0
24477,2000.0,68.09,70000.0,0
24478,17000.0,524.22,48000.0,0
24479,20000.0,424.85,90000.0,0
24480,20000.0,395.18,65600.0,0
24481,8000.0,165.61,40000.0,1
24482,20000.0,424.85,40000.0,0
24483,15000.0,462.54,83000.0,0
24484,5600.0,190.64,93000.0,0
24485,15000.0,382.29,100000.0,0
24486,7000.0,147.43,24000.0,0
24487,20000.0,395.18,60000.0,0
24488,10000.0,223.61,31000.0,1
24489,13500.0,411.74,47400.0,0
24490,1300.0,39.87,65000.0,0
24491,10000.0,324.37,56331.24,0
24492,4500.0,87.36,55000.0,0
24493,7200.0,233.55,30000.0,0
24494,3000.0,90.99,48000.0,0
24495,4000.0,135.46,35000.0,0
24496,3500.0,112.32,51996.0,0
24497,9000.0,304.77,57000.0,0
24498,12000.0,363.93,120000.0,0
24499,10000.0,319.17,48000.0,0
24500,14000.0,469.09,58000.0,0
24501,11000.0,374.46,30720.0,1
24502,9600.0,198.73,61200.0,0
24503,9000.0,309.62,60000.0,0
24504,12600.0,382.12,140000.0,0
24505,10000.0,306.68,92040.0,1
24506,2000.0,61.0,68803.0,0
24507,10500.0,323.78,68399.0,0
24508,5000.0,124.43,26500.0,1
24509,3000.0,99.98,56000.04,1
24510,5000.0,151.64,75000.0,0
24511,7000.0,238.3,36000.0,0
24512,15000.0,499.87,66888.0,0
24513,25000.0,351.07,158400.0,0
24514,3000.0,96.27,30000.0,0
24515,4500.0,135.72,37500.0,0
24516,2225.0,42.8,24000.0,0
24517,6400.0,154.18,84996.0,0
24518,15000.0,513.33,81996.0,0
24519,3000.0,101.59,38004.0,0
24520,4000.0,122.0,25000.0,0
24521,5025.0,107.66,46000.0,0
24522,18000.0,625.75,150000.0,0
24523,18000.0,590.33,550000.0,1
24524,5000.0,151.64,39520.0,0
24525,7000.0,224.63,53800.0,0
24526,12500.0,401.12,110000.0,0
24527,7000.0,134.65,66000.0,0
24528,11450.0,369.41,30000.0,0
24529,5400.0,179.96,100000.0,0
24530,5100.0,173.62,40000.0,0
24531,10000.0,214.25,60000.0,0
24532,7000.0,238.3,27000.0,0
24533,8500.0,274.24,47000.0,0
24534,10800.0,260.18,78540.0,0
24535,12000.0,282.09,50000.0,1
24536,5000.0,173.82,89400.0,0
24537,2400.0,54.13,21600.0,1
24538,7000.0,225.84,45600.0,0
24539,6600.0,128.12,79200.0,0
24540,2400.0,82.14,44004.0,0
24541,8000.0,180.44,55000.0,1
24542,2000.0,64.18,65000.0,0
24543,18000.0,612.76,60612.0,0
24544,3600.0,87.45,39996.0,0
24545,12000.0,361.92,60000.0,0
24546,6500.0,198.25,69476.0,0
24547,10000.0,324.37,68000.0,0
24548,14000.0,289.81,145000.0,0
24549,25000.0,806.57,132000.0,0
24550,7000.0,227.06,37417.0,1
24551,10000.0,306.68,108000.0,0
24552,2500.0,84.66,48000.0,0
24553,5000.0,152.5,85000.0,0
24554,12000.0,230.83,74265.0,0
24555,7000.0,222.21,87504.0,1
24556,4000.0,125.13,60000.0,0
24557,2350.0,73.52,40080.0,0
24558,3000.0,101.97,30000.0,0
24559,12000.0,389.36,38599.8,0
24560,25000.0,898.31,106000.0,1
24561,4000.0,101.43,50000.0,0
24562,8000.0,192.77,60000.0,0
24563,25000.0,347.07,150000.0,0
24564,6000.0,139.55,112000.0,0
24565,8700.0,304.07,60000.0,0
24566,2900.0,101.36,37500.0,0
24567,7000.0,242.11,42000.0,0
24568,13000.0,346.91,62000.0,0
24569,5000.0,176.58,42000.0,0
24570,15000.0,180.3,38000.0,0
24571,21600.0,407.11,58000.0,0
24572,20000.0,326.97,158000.0,0
24573,20000.0,290.49,125000.0,0
24574,20000.0,243.53,100000.0,0
24575,14000.0,199.61,91000.0,0
24576,14000.0,381.11,30000.0,0
24577,11975.0,286.21,64584.0,0
24578,9600.0,211.09,89000.0,0
24579,18250.0,377.58,45600.0,0
24580,3000.0,92.31,89000.0,0
24581,9000.0,305.9,60000.0,0
24582,3000.0,91.8,120000.0,0
24583,20000.0,376.2,55000.0,0
24584,17500.0,208.58,70000.0,0
24585,15000.0,332.61,79000.0,1
24586,9000.0,296.75,25000.0,0
24587,8500.0,263.0,57600.0,0
24588,1200.0,41.22,54996.0,1
24589,13300.0,334.56,35520.0,0
24590,14400.0,212.23,41000.0,0
24591,8000.0,184.54,25000.0,0
24592,20000.0,311.93,120000.0,1
24593,15000.0,218.78,33600.0,1
24594,14000.0,190.59,65004.0,1
24595,15000.0,175.68,45943.0,0
24596,25000.0,495.23,75600.0,0
24597,6000.0,185.65,54000.0,0
24598,12000.0,266.09,57600.0,1
24599,10000.0,311.11,59000.0,0
24600,8400.0,261.34,31200.0,0
24601,7200.0,87.84,40000.0,0
24602,12000.0,397.77,50000.0,1
24603,15000.0,239.88,133900.0,0
24604,24000.0,337.65,48980.0,0
24605,20000.0,648.92,85000.0,0
24606,5000.0,163.11,81000.0,0
24607,14400.0,450.45,33800.0,0
24608,18000.0,211.11,180415.44,0
24609,19000.0,295.01,45000.0,0
24610,20000.0,679.78,56655.0,0
24611,25000.0,434.39,115000.0,0
24612,2100.0,68.88,21403.2,0
24613,19000.0,237.54,72000.0,0
24614,2500.0,77.36,26592.0,1
24615,12000.0,237.44,100000.0,0
24616,3600.0,111.39,46800.0,0
24617,25000.0,412.41,110000.0,0
24618,15250.0,383.61,30000.0,0
24619,15000.0,329.95,32960.0,0
24620,15000.0,197.17,42000.0,1
24621,4800.0,165.74,136000.0,0
24622,16000.0,189.0,64000.0,0
24623,16000.0,188.51,91985.28,0
24624,14000.0,276.01,50000.0,0
24625,15000.0,279.07,40000.0,0
24626,4500.0,157.28,47360.0,0
24627,9000.0,107.23,75000.0,0
24628,20000.0,241.88,60000.0,0
24629,16000.0,189.69,36072.0,0
24630,12000.0,178.03,65000.0,0
24631,4650.0,157.2,31500.0,0
24632,16000.0,331.33,170000.0,0
24633,12600.0,272.39,84000.0,0
24634,23100.0,356.71,85000.0,0
24635,25000.0,554.35,68000.0,0
24636,15000.0,375.91,99000.0,0
24637,8000.0,270.44,22100.0,0
24638,7750.0,185.23,19992.0,1
24639,25000.0,336.37,40000.0,1
24640,17000.0,214.88,115000.0,0
24641,25000.0,339.44,65000.0,0
24642,12000.0,146.22,35000.0,0
24643,12800.0,439.66,64000.0,0
24644,10500.0,270.48,130673.76,0
24645,5000.0,169.03,60000.0,1
24646,12000.0,373.33,88500.0,0
24647,22400.0,635.33,45000.0,1
24648,18000.0,433.72,102000.0,0
24649,9500.0,292.3,70000.0,0
24650,7500.0,164.91,21552.0,1
24651,4800.0,166.02,30000.0,1
24652,4000.0,92.27,24300.0,0
24653,8400.0,200.77,590000.0,0
24654,9000.0,181.98,64488.0,0
24655,2400.0,81.14,45000.0,0
24656,15000.0,314.32,50000.0,1
24657,4500.0,139.24,36000.0,0
24658,25000.0,348.13,132492.0,0
24659,14400.0,266.75,60000.0,0
24660,18000.0,560.0,84780.0,0
24661,7500.0,262.13,90000.0,0
24662,6500.0,219.74,70000.0,0
24663,6000.0,186.67,117000.0,0
24664,25000.0,571.78,175000.0,0
24665,24250.0,493.58,32004.0,0
24666,6400.0,159.72,58000.0,0
24667,25000.0,361.94,80000.0,0
24668,20000.0,535.8,67114.0,0
24669,10000.0,361.18,35000.0,0
24670,20000.0,690.57,175000.0,0
24671,12000.0,291.5,93000.0,0
24672,10000.0,355.64,62000.0,0
24673,15000.0,361.44,63000.0,0
24674,17500.0,457.92,57828.84,0
24675,10000.0,349.51,33900.0,0
24676,5500.0,125.8,27398.4,1
24677,13750.0,336.72,36000.0,1
24678,10000.0,230.67,88000.0,0
24679,5000.0,123.78,576000.0,0
24680,6000.0,159.5,24000.0,1
24681,12000.0,373.33,36000.0,0
24682,7000.0,232.04,66360.0,0
24683,7000.0,239.18,21600.0,0
24684,9925.0,346.88,63655.0,1
24685,3000.0,98.39,30000.0,0
24686,5200.0,172.37,21600.0,1
24687,4000.0,122.4,33600.0,0
24688,1925.0,59.23,52800.0,0
24689,13500.0,420.0,100000.0,0
24690,20000.0,376.4,60000.0,0
24691,13000.0,324.42,53000.0,0
24692,8000.0,250.25,79200.0,0
24693,5000.0,154.71,50000.0,0
24694,3000.0,93.34,110000.0,0
24695,6000.0,143.41,26400.0,0
24696,3500.0,118.96,35000.0,0
24697,5400.0,109.19,39900.0,0
24698,13000.0,321.83,42000.0,1
24699,4800.0,159.11,72000.0,0
24700,3000.0,93.85,8004.0,0
24701,18000.0,341.48,52000.0,0
24702,7000.0,218.97,66352.0,0
24703,25000.0,945.35,150000.0,0
24704,12000.0,373.33,33000.0,0
24705,10000.0,312.82,120000.0,0
24706,15000.0,267.47,55000.0,0
24707,22000.0,717.65,56524.0,0
24708,4800.0,158.27,99996.0,0
24709,21600.0,552.03,68496.0,0
24710,5800.0,152.99,26004.0,0
24711,6000.0,207.18,30000.0,0
24712,4000.0,124.45,35000.0,0
24713,4000.0,125.13,115000.0,0
24714,12000.0,375.38,115900.0,0
24715,25000.0,396.92,102200.0,0
24716,6000.0,198.89,27000.0,1
24717,9250.0,303.36,42000.0,0
24718,16750.0,572.32,39672.0,0
24719,13800.0,447.76,51492.0,0
24720,10000.0,347.69,38400.0,0
24721,5600.0,137.14,49500.0,0
24722,10000.0,312.82,75000.0,0
24723,12000.0,309.12,70000.0,0
24724,20000.0,275.51,55000.0,0
24725,20000.0,683.36,77004.0,0
24726,4550.0,113.55,22800.0,0
24727,19000.0,466.6,50400.0,0
24728,7200.0,176.32,19800.0,1
24729,15000.0,491.94,90000.0,0
24730,12750.0,447.94,105000.0,0
24731,1000.0,34.59,18000.0,0
24732,6000.0,184.61,34000.0,0
24733,12000.0,375.38,26004.0,1
24734,1100.0,26.51,35004.0,0
24735,2500.0,84.98,200004.0,0
24736,19750.0,292.14,57000.0,0
24737,16000.0,363.65,80000.0,0
24738,3600.0,122.36,38400.0,0
24739,16800.0,330.31,60822.0,0
24740,2000.0,64.9,42000.0,0
24741,25000.0,554.35,90000.0,0
24742,5000.0,110.87,101568.0,0
24743,8000.0,278.15,50000.0,1
24744,12000.0,414.35,56000.0,0
24745,22750.0,450.56,53004.0,0
24746,6000.0,187.69,48000.0,0
24747,25000.0,367.75,125000.0,0
24748,15000.0,512.52,48000.0,0
24749,25000.0,375.66,68500.0,0
24750,3000.0,93.34,48000.0,0
24751,5800.0,181.44,152004.0,0
24752,12000.0,417.22,140000.0,0
24753,9000.0,278.48,46000.0,0
24754,5700.0,122.18,99600.0,0
24755,4600.0,93.01,78000.0,0
24756,25000.0,418.65,63600.0,1
24757,16000.0,258.47,52320.0,0
24758,5000.0,164.86,30960.0,0
24759,15000.0,235.27,91000.0,0
24760,3250.0,107.73,58000.0,0
24761,20000.0,659.43,90000.0,0
24762,4500.0,152.95,74100.0,0
24763,25000.0,504.36,80300.0,0
24764,10000.0,244.89,30972.0,0
24765,9000.0,309.14,45004.0,0
24766,4000.0,87.96,15000.0,1
24767,20000.0,655.92,100000.0,0
24768,25000.0,431.44,200004.0,0
24769,16400.0,560.36,54996.0,1
24770,1200.0,27.68,14400.0,1
24771,9500.0,238.97,96000.0,0
24772,17500.0,604.25,114237.0,0
24773,8000.0,201.24,60000.0,0
24774,10000.0,245.58,40514.64,0
24775,14400.0,349.8,105000.0,0
24776,7500.0,248.61,129996.0,0
24777,1500.0,49.73,24000.0,1
24778,4000.0,125.13,39000.0,0
24779,4000.0,97.17,26400.0,1
24780,14500.0,337.24,40560.0,0
24781,12000.0,421.59,57840.0,0
24782,16100.0,408.23,94848.0,0
24783,12000.0,389.36,38160.0,0
24784,7200.0,234.87,40000.0,0
24785,25000.0,628.87,154000.0,1
24786,10000.0,249.55,60000.0,0
24787,14400.0,477.33,180000.0,0
24788,16000.0,399.28,56000.0,1
24789,3000.0,73.68,41000.0,0
24790,5000.0,155.56,110000.0,0
24791,20000.0,691.75,120000.0,0
24792,15000.0,497.22,47800.0,0
24793,3600.0,92.74,52800.0,0
24794,15000.0,512.52,48000.0,0
24795,6200.0,150.61,64000.0,0
24796,3500.0,107.1,20004.0,0
24797,3000.0,98.39,106000.0,0
24798,9875.0,307.22,84000.0,0
24799,25000.0,400.25,49068.0,1
24800,2000.0,48.98,42000.0,1
24801,10000.0,341.68,667680.0,0
24802,9000.0,281.53,65000.0,0
24803,5000.0,115.34,45000.0,1
24804,10000.0,311.11,31000.0,1
24805,5000.0,155.56,43000.0,0
24806,3000.0,105.95,30000.0,0
24807,3200.0,100.1,35496.0,0
24808,12000.0,279.1,125000.0,0
24809,8500.0,300.18,49000.0,0
24810,17000.0,301.75,55000.0,0
24811,11000.0,340.36,70000.0,0
24812,7000.0,170.05,28800.0,1
24813,6000.0,197.83,39900.0,0
24814,6000.0,138.4,30000.0,0
24815,24000.0,553.6,72000.0,0
24816,10000.0,329.72,102000.0,0
24817,3500.0,121.06,96000.0,1
24818,5000.0,163.98,30159.96,0
24819,7000.0,245.93,70000.0,0
24820,10000.0,311.11,53000.0,0
24821,8500.0,297.08,85000.0,0
24822,8000.0,262.37,50000.0,0
24823,22000.0,562.26,92256.0,0
24824,25000.0,869.21,107400.0,0
24825,3000.0,92.31,58000.0,0
24826,2600.0,85.27,48000.0,0
24827,8000.0,191.21,75000.0,0
24828,5000.0,165.74,66924.0,0
24829,2500.0,85.87,72000.0,0
24830,6000.0,133.05,50000.0,0
24831,15000.0,517.93,54000.0,0
24832,10200.0,250.49,53000.0,0
24833,9000.0,305.9,51400.0,0
24834,7200.0,154.33,36000.0,0
24835,1000.0,34.17,12000.0,0
24836,6150.0,153.48,68724.0,0
24837,4400.0,152.19,39000.0,0
24838,25000.0,726.63,155000.0,0
24839,6000.0,148.54,27600.0,0
24840,20000.0,485.83,41000.0,0
24841,13000.0,283.44,63600.0,0
24842,4200.0,145.02,27996.0,0
24843,6000.0,184.61,120000.0,0
24844,9000.0,181.98,20400.0,1
24845,4500.0,140.77,28800.0,0
24846,3850.0,83.23,20796.0,1
24847,2400.0,79.14,46800.0,1
24848,3000.0,92.83,58000.0,0
24849,10525.0,357.73,48996.0,0
24850,12000.0,397.77,60000.0,0
24851,15000.0,469.22,60000.0,0
24852,9600.0,241.49,50000.0,0
24853,15200.0,366.26,53000.0,0
24854,5000.0,109.02,36000.0,0
24855,2400.0,74.26,48989.0,0
24856,3200.0,111.26,35000.0,0
24857,7200.0,174.9,38112.0,0
24858,1200.0,41.01,52000.0,0
24859,4800.0,97.06,40000.0,0
24860,10000.0,219.88,75000.0,0
24861,4800.0,114.73,33600.0,0
24862,5000.0,177.82,54828.0,0
24863,20000.0,625.63,96000.0,0
24864,4750.0,96.05,35004.0,0
24865,17500.0,594.8,47500.0,0
24866,10000.0,232.58,30000.0,0
24867,3400.0,104.04,69996.0,0
24868,14400.0,352.64,96000.0,0
24869,10400.0,222.92,145000.0,0
24870,1200.0,28.69,85000.0,0
24871,6500.0,131.43,42000.0,0
24872,8000.0,171.48,28000.0,0
24873,6000.0,187.69,35000.0,1
24874,3000.0,93.85,46000.0,0
24875,4000.0,136.68,51996.0,0
24876,25000.0,673.04,60000.0,1
24877,12000.0,259.42,89000.0,0
24878,25000.0,598.59,129996.0,0
24879,10000.0,230.67,756000.0,0
24880,6400.0,152.97,35000.0,1
24881,15000.0,469.22,74872.0,0
24882,12000.0,264.97,82000.0,0
24883,15000.0,321.98,90000.0,0
24884,12000.0,299.46,45000.0,0
